PseudoID,PseudoIDRe,ReportID,Opened,Closed,YearOpened,Summary,OriginalReporter,Reporter,Status,SecuritySeverity,Component,WeaknessType,IsExternal,Releases,Language,IsExploited,FirstReported,FixedTimestamp,TimeToFix,TimeFromFirstReport,IsReopened
1349266,1349266,1349266,1490116140,1495745156,2017,            AddressSanitizer: heap-buffer-overflow [@ GetParent] with READ of size 8        ,Jesse Schwartzentruber,  truber,RESOLVED FIXED,High,DOM: Workers,,0,Stable,['C++'],0,1490116140,1495745156,65,0,0
1535609,1535609,1535609,1552656775,1553206430,2019,"            Crash [@ ShouldMark<JSObject*>] or Crash [@ js::wasm::UnboxAnyRef] Assertion failure: addr % CellAlignBytes == 0, at gc/Cell.h:265 with wasm        ",Christian Holler,  decoder,VERIFIED FIXED,High,JavaScript: WebAssembly,,0,NotStable,['C++'],0,1552656775,1553206430,6,0,0
1540590,1540590,1540590,1554085225,1554458673,2019,            Intermittent SUMMARY: AddressSanitizer: heap-use-after-free z:\build\build\src\gfx\vr\gfxVRPuppet.cpp:762 in mozilla::gfx::VRSystemManagerPuppet::GetIsPresenting(void)        ,Treeherder Bug Filer,  intermittent-bug-filer,RESOLVED FIXED,Moderate,WebVR,,0,Stable,['C++'],0,1554085225,1554458673,4,0,0
1333752,1333752,1333752,1485350829,1485406017,2017,            Incorrect size for memset in VCMRttFilter::Reset() and libvpx        ,Julian Seward,  jseward,RESOLVED FIXED,Low,WebRTC: Audio/Video,,0,Stable,['C++'],0,1485350829,1485406017,0,0,0
1180637,1180637,1180637,1436181313,1436380694,2015,            Packaged Apps do not apply CSP        ,Frederik Braun,  freddy,RESOLVED FIXED,Moderate,Networking,,0,NotStable,['C++'],0,1436181313,1436380694,2,0,0
1368732,1368732,1368732,1496159500,1496709357,2017,"            Assertion failure: args[1].isString(), at js/src/builtin/RegExp.cpp:1116 with Intl        ",Christian Holler,  decoder,VERIFIED FIXED,Critical,JavaScript Engine,,0,Stable,['JS'],0,1496159500,1496709357,6,0,0
787703,787703,787703,1346525937,1351949391,2012,"            ""Assertion failure: src->length() > 0 && chars[0] == '(',"" involving gczeal        ",Gary Kwong,  gkw,VERIFIED FIXED,High,JavaScript Engine,,0,NotStable,['JS'],0,1346525937,1351949391,62,0,1
1561235,1561235,1561235,1561453329,1562234387,2019,            Crash in [@ GeometrySetFillModeToWinding]        ,Julien Cristau,  jcristau,RESOLVED FIXED,High,Graphics: Text,,0,NotStable,['C++'],0,1561453329,1562234387,9,0,0
1298169,1298169,1298169,1472159098,1474454825,2016,            Crash in nsViewManager::GetRootWidget        ,Randell Jesup,  jesup,RESOLVED FIXED,Critical,DOM: Events,,0,Stable,['C++'],0,1472159098,1474454825,26,0,0
1371424,1371424,1376845,1498671835,1498672219,2017,            Crash in mozilla::dom::RsaHashedKeyAlgorithm::ToObjectInternal        ,Randell Jesup,  jesup,RESOLVED DUPLICATE,Critical,DOM: Core & HTML,,0,Stable,,0,1496954758,1498559152,18,19,0
1598543,1598543,1598543,1574405033,1579854240,2019,            stack-buffer-overflow in [@ mozilla::media::LambdaRunnable]        ,Tyson Smith,  tsmith,VERIFIED FIXED,High,WebRTC: Audio/Video,,0,Stable,['C++'],0,1574405033,1579854240,63,0,0
1174971,1174971,1174971,1434417493,1434498557,2015,            compartment mismatch when accessing lastIndex over Xrays        ,Bobby Holley,  bholley,RESOLVED FIXED,High,XPConnect,,0,NotStable,['C++'],0,1434417493,1434498557,0,0,0
799185,799185,799185,1349721606,1353988529,2012,"            IonMonkey: ""Assertion failure: script->analysis()->getCode(pc).stackDepth == ((hpcdepth == unsigned(-1)) ? pcdepth : hpcdepth),""        ",Gary Kwong,  gkw,VERIFIED FIXED,Critical,JavaScript Engine,,0,NotStable,,0,1349721606,1353988529,49,0,0
1684497,1684497,1684497,1609310145,1610008841,2020,            heap-buffer-overflow in [@ gfxFont::DrawEmphasisMarks]        ,Tyson Smith,  tsmith,RESOLVED FIXED,High,Layout: Text and Fonts,,0,Stable,['C++'],0,1609310145,1610008841,8,0,0
1178033,1178033,1178033,1435434728,1439856176,2015,            Overflow in XDRBuffer::grow can cause memory-safety bug        ,q1,  q1,RESOLVED FIXED,Moderate,JavaScript Engine,Memory buffer bounds error,1,Stable,['C++'],0,1435434728,1439856176,51,0,0
877527,877527,877527,1369883335,1370278488,2013,            WebAudio heap-buffer-overflow crash [@mozilla::AudioBlockCopyChannelWithScale]        ,Christoph Diehl,  posidron,RESOLVED FIXED,Critical,Web Audio,,0,NotStable,"['C++', 'HTML']",0,1369883335,1370278488,4,0,0
1352093,1352093,1352093,1490887006,1493844473,2017,            Use-after-free due to ref counter overflow in CanvasRenderingContext2D        ,Julian Hector,  tedd,RESOLVED FIXED,High,Graphics: Canvas2D,,0,Stable,['C++'],0,1490887006,1493844473,34,0,0
1276897,1276897,1276897,1464696309,1467365355,2016,            Type confusion in nsDisplayList::HitTest        ,Nils,  nils,VERIFIED FIXED,High,Layout,Incorrect type conversion or cast,1,Stable,['C++'],0,1464696309,1467365355,30,0,0
1317670,1317670,1317670,1479208314,1480087856,2016,            ref_fuzz5 crashes Nightly in mozilla::MediaManager::OnNavigation        ,Brian Carpenter,  geeknik,RESOLVED FIXED,High,WebRTC,,1,NotStable,['C++'],0,1479208314,1480087856,10,0,0
1620972,1620972,1620972,1583759860,1588112793,2020,            Crash in [@ mozilla::psm::TransportSecurityInfo::Write]        ,Randell Jesup,  jesup,RESOLVED FIXED,High,Security: PSM,,0,Stable,['C++'],0,1583759860,1588112793,50,0,0
1070990,1070990,1070990,1411393481,1411594212,2014,            B2G crash in JSAutoCompartment::JSAutoCompartment | IPC::DeserializeArrayBuffer (address 0xbad0bad1)        ,Robert Kaiser,  kairo,RESOLVED FIXED,Critical,DOM: Core & HTML,,0,NotStable,['C++'],0,1411393481,1411594212,2,0,0
1068218,1068218,1068218,1410896831,1411149816,2014,"            DirectionalityUtils Use-After-Free, crash [@ mozilla::dom::Element::UpdateState(bool) ] (ZDI-CAN-2531)        ",regenrecht,  dveditz,VERIFIED FIXED,Critical,DOM: Core & HTML,,1,Stable,['C++'],0,1410896831,1411149816,2,0,0
1086999,1086999,1086999,1413928960,1428369893,2014,"            CSP: Asterisk (*) wildcard should not allow blob:, data:, or filesystem: when matching source expressions        ",Christoph Kerschbaumer,  ckerschb,RESOLVED FIXED,Moderate,DOM: Security,Cross-site scripting,0,Stable,"['C++', 'JS', 'HTML']",0,1413928960,1428369893,167,0,0
1746733,1746733,1746733,1639839336,1640064347,2021,            Crash in [@ sqlite3AddGenerated]        ,Gabriele Svelto,  gsvelto,RESOLVED FIXED,High,Networking,,0,NotStable,,0,1639839336,1640064347,2,0,0
1145768,1145768,1145768,1426881431,1428634216,2015,"            ""Assertion failure: mListLink == aOther.mListLink (comparing iterators over different lists)"" with writing-mode        ",Jesse Ruderman,  jruderman,RESOLVED FIXED,,Layout,,0,NotStable,"['C++', 'HTML']",0,1426881431,1428634216,20,0,0
936835,936835,936835,1384036818,1385041411,2013,            nsAutoScriptBlocker in nsIDocument::FlushPendingLinkUpdates() considered harmful        ,Mats Palmgren,  MatsPalmgren_bugz,RESOLVED FIXED,,DOM: Core & HTML,,0,NotStable,['C++'],0,1384036818,1385041411,11,0,0
1573160,1573160,1573160,1565619245,1565942758,2019,            use-after-free possibility in nsThreadPool        ,Nathan Froyd,  froydnj,RESOLVED FIXED,High,XPCOM,,0,Stable,['C++'],0,1565619245,1565942758,3,0,0
1631508,1631508,1631508,1587402313,1587549012,2020,            Fix IonMonkey LEA on ARM64        ,Ted Campbell,  tcampbell,RESOLVED FIXED,Critical,JavaScript Engine: JIT,,0,Stable,['C++'],0,1587402313,1587549012,1,0,0
1442318,1442318,1442318,1519925356,1520033070,2018,            mozilla::css::URLValueData::GetUTF16String is unsound.        ,Emilio Cobos Álvarez,  emilio,RESOLVED FIXED,High,CSS Parsing and Computation,,0,Stable,['C++'],0,1519925356,1520033070,1,0,0
1450503,1450503,1450503,1522524310,1525273914,2018,"            Assertion failure: INITHOMEOBJECT expects undefined slot, at js/src/jit/MacroAssembler.cpp:2013        ",Christian Holler,  decoder,VERIFIED FIXED,Low,JavaScript Engine,,0,NotStable,['C++'],0,1522524310,1525273914,31,0,0
1022509,1022509,1022509,1402297709,1403110987,2014,            ASAN failure and memory trashing from GC changes (especially dom/src/offline/crashtests/408431-1.html)        ,Randell Jesup,  jesup,RESOLVED WORKSFORME,Critical,JavaScript: GC,,0,NotStable,,0,1402297709,-1,-1,0,1
1452202,1452202,1452202,1523041506,1523612844,2018,            Undefined behavior in PLDHashTable::operator=()        ,Anonymous,  mozillabugs,RESOLVED FIXED,Moderate,XPCOM,,1,Stable,['C++'],0,1523041506,1523612844,6,0,0
1442722,1442722,1442722,1520017411,1526983234,2018,"            Assertion failure: point.canPeek(), at js/src/vm/StructuredClone.cpp:648 or various crashes with invalid free        ",Christian Holler,  decoder,RESOLVED FIXED,High,JavaScript Engine,,0,Stable,"['C++', 'JS']",0,1520017411,1526983234,80,0,0
1111251,1111251,1111251,1418497716,1428700331,2014,"            Assertion failure: stack_[i].pc() != nullptr, at vm/SPSProfiler.cpp        ",Gary Kwong,  gkw,VERIFIED FIXED,Moderate,JavaScript Engine: JIT,,0,Stable,,0,1418497716,1428700331,118,0,0
775435,775435,775435,1342687535,1342792421,2012,            GC hazard with cross-compartment sNPObjectMemberClass::npobjWrapper        ,Bobby Holley,  bholley,RESOLVED FIXED,High,XPConnect,,0,NotStable,['C++'],0,1342687535,1342792421,1,0,0
928415,928415,928415,1382110580,1408553478,2013,            Stringifying wrapper-protected objects using any privileged for-in loop over a content object        ,Gábor Molnár,  gabor,VERIFIED FIXED,High,XPConnect,,1,NotStable,,0,1382110580,1408553478,306,0,0
729812,729812,729812,1329966342,1337280583,2012,            IonMonkey: Crash [@ js::GetObjectClass]        ,Christian Holler,  decoder,VERIFIED FIXED,Critical,JavaScript Engine,,0,NotStable,,0,1329966342,1337280583,84,0,1
1421420,1421420,1421420,1511904263,1512039728,2017,            GetGridFrameWithComputedInfo probably needs to be more careful about data being destroyed across its shell->FlushPendingNotifications call        ,Daniel Holbert,  dholbert,RESOLVED FIXED,,Layout,,0,NotStable,['C++'],0,1511904263,1512039728,1,0,0
849597,849597,849597,1362894914,1365194557,2013,            Crash when inline script in an XML doc framed by <object> removes the <object>        ,Jesse Ruderman,  jruderman,VERIFIED FIXED,Critical,XML,,0,Stable,['C++'],0,1362894914,1365194557,26,0,0
1105938,1105938,1105938,1417158115,1417490162,2014,            Global-buffer-overflow in CSSParserImpl::ParseDeclaration        ,Atte Kettunen,  attekett,RESOLVED FIXED,,CSS Parsing and Computation,,1,NotStable,['C++'],0,1417158115,1417490162,3,0,0
882060,882060,882060,1371023806,1384160454,2013,            A policy of like script-src 'self' 'unsafe-inline'; allows eval but should not        ,Frederik Braun,  freddy,RESOLVED FIXED,Moderate,Security,,0,NotStable,,0,1371023806,1384160454,152,0,0
1515993,1515993,1515993,1545420734,1546533879,2018,"            Assertion failure: WeakMapBase::checkMarkingForZone(zone), at js/src/gc/GC.cpp:5280 with Debugger        ",Christian Holler,  decoder,VERIFIED FIXED,Moderate,JavaScript Engine,,0,NotStable,"['C++', 'JS']",0,1545420734,1546533879,12,0,0
1540166,1523185,1523185,1548617322,1556134980,2019,            Crash in SnowWhiteKiller::Visit due to UAF        ,Gabriele Svelto,  gsvelto,RESOLVED DUPLICATE,High,XPCOM,,0,Stable,['C++'],0,1548617322,1554040325,62,0,0
1015973,1015973,1015973,1401115308,1403226899,2014,"            ###!!! ASSERTION: Not a UTF-8 string. This code should only be used for converting from known UTF-8 strings.: 'Error', file ../../../dist/include/nsUTF8Utils.h, line 422        ",Christian Holler,  decoder,VERIFIED FIXED,Moderate,Security: PSM,,0,Stable,['C++'],0,1401115308,1403226899,24,0,0
1524946,1524946,1524946,1549279593,1549750523,2019,            Crash in mozilla::dom::HostResolveImportedModule        ,Gabriele Svelto,  gsvelto,RESOLVED FIXED,High,JavaScript Engine,,0,NotStable,['C++'],0,1549279593,1549750523,5,0,0
798678,798678,798678,1349487862,1350582568,2012,            WeakMaps with keys from another compartment are possible and incorrect        ,Bill McCloskey,  billm,RESOLVED FIXED,Critical,JavaScript Engine,,0,Stable,"['C++', 'JS']",0,1349487862,1350582568,12,0,0
928187,928187,928187,1382054654,1464499927,2013,            <iframe src> fragment timing attack can reveal private data        ,:Gavin Sharp,  Gavin,RESOLVED FIXED,High,Layout,Improper access control,0,Stable,,0,1382054654,1464499927,954,0,0
879727,879727,879727,1370434958,1371117887,2013,"            Assertion failure: argnum < argslots_, at ion/Lowering.cpp:2854 or Crash [@ insert]        ",Christian Holler,  decoder,VERIFIED FIXED,Critical,JavaScript Engine,,0,NotStable,['C++'],0,1370434958,1371117887,7,0,0
765179,765161,765161,1339750403,1339798176,2012,"            WebGL crash when empty string is passed to getUniformLocation, getAttribLocation or bindAttribLocation [@mozilla::WebGLProgram::MapIdentifier] (dupe)        ",Christoph Diehl,  posidron,RESOLVED DUPLICATE,Critical,Graphics: CanvasWebGL,,0,Stable,['C++'],0,1339750403,1339862398,1,0,0
1519518,1519518,1519518,1547238619,1651072513,2019,            (Bypassing Mozilla Firefox Data URL blocking)        ,0xCoderMan,  0xc0derm4n,NEW,Low,DOM: Security,,1,NotStable,,0,1547238619,-1,-1,0,0
950458,950458,950458,1387118642,1391612266,2013,"            Assertion failure: MIR instruction returned object with unexpected type, at jit/IonMacroAssembler.cpp:1219        ",Christian Holler,  decoder,VERIFIED FIXED,Critical,JavaScript Engine: JIT,,0,NotStable,"['C++', 'JS']",0,1387118642,1391612266,52,0,0
1466577,1466577,1466577,1528128469,1532528775,2018,            Crash in arena_dalloc | Allocator<T>::free | MOZ_Z_inflateEnd        ,Mats Palmgren,  MatsPalmgren_bugz,RESOLVED FIXED,High,Networking: WebSockets,,0,Stable,['C++'],0,1528128469,1532528775,50,0,0
825326,825326,825326,1356731893,1357576236,2012,"            ""Assertion failure: (obj)->compartment()->isGCMarking(),""        ",Gary Kwong,  gkw,RESOLVED FIXED,Critical,JavaScript Engine,,0,NotStable,"['C++', 'JS']",0,1356731893,1357576236,9,0,0
1409440,1353620,1361824,1493839243,1493846341,2017,            Crash in skia::ConvolveHorizontally_SSE2        ,Randell Jesup,  jesup,RESOLVED DUPLICATE,High,Graphics,,0,Stable,['C++'],0,1491366137,1522188097,356,28,0
1536405,1536405,1536405,1552994727,1553680206,2019,            heap-use-after-free in nsDocShell::GetChromeEventHandler        ,Nils,  nils,VERIFIED FIXED,High,DOM: Navigation,Expired pointer dereference,1,Stable,['C++'],0,1552994727,1553680206,7,0,0
1536768,1536768,1536768,1553081272,1554362198,2019,            IonMonkey: unexpected ObjectGroup in ObjectGroupDispatch operation might lead to potentially unsafe code being executed        ,Samuel Groß of Google Project Zero,  saelo,RESOLVED FIXED,High,JavaScript Engine: JIT,Incorrect type conversion or cast,1,Stable,['C++'],0,1553081272,1554362198,14,0,0
1440775,1440775,1440775,1519418756,1519943222,2018,            fetch() force-cache mode allows reading responses with cache-control:no-store and pragma:no-cache        ,Ben Kelly,  bkelly,RESOLVED FIXED,Moderate,DOM: Core & HTML,Exposure of sensitive information,0,Stable,['C++'],0,1519418756,1519943222,6,0,0
1424107,1424107,1424107,1512697732,1518171448,2017,            Drag and dropping file: URL into new tab with rel=noopener allows opening locally stored files        ,Abdulrahman Alqabandi,  qab,RESOLVED FIXED,Low,DOM: Copy & Paste and Drag & Drop,Exposure of sensitive information,1,Stable,"['C++', 'JS']",0,1512697732,1518171448,63,0,0
1644239,1644239,1644239,1591647369,1592949139,2020,            Crash in [@ mozilla::net::Http2Session::RecvPushPromise]        ,Philipp,  philipp,RESOLVED FIXED,Low,Networking: HTTP,,0,NotStable,['C++'],0,1591647369,1592949139,15,0,0
1143194,1143194,1143194,1426285202,1427058218,2015,            for-of loops should emit trynotes        ,Gary Kwong,  gkw,VERIFIED FIXED,Moderate,JavaScript Engine,,0,Stable,['C++'],0,1426285202,1427058218,8,0,0
1107009,1107009,1107009,1417596510,1421199808,2014,"            Intermittent test_bug346659.html | application crashed [@ std::_Rb_tree<unsigned long, std::pair<unsigned long const, mozilla::layers::CompositorParent::LayerTreeState>, std::_Select1st<std::pair<unsigned long const, mozilla::layers::CompositorParent::Lay        ",Carsten Book,  cbook,RESOLVED FIXED,Critical,Graphics: Layers,,0,Stable,['C++'],0,1417596510,1421199808,41,0,1
1353694,1353694,1353694,1491388517,1492281413,2017,            Assertion failure: rt->gc.atomMarking.atomIsMarked in Intl.cpp        ,André Bargull_ex,  anba,RESOLVED FIXED,High,JavaScript Engine,,1,NotStable,['C++'],0,1491388517,1492281413,10,0,0
1199171,1199171,1199171,1440673011,1442495001,2015,"            Assertion failure: data >> 28 != 0xf (The instruction does not have condition code), at js/src/jit/arm/Assembler-arm.h:1967        ",Christian Holler,  decoder,VERIFIED FIXED,Low,JavaScript Engine,,0,Stable,['C++'],0,1440673011,1442495001,21,0,0
1116306,1116306,1116306,1419895811,1420504057,2014,"            Assertion failure: [barrier verifier] Unmarked edge: allocation log SavedFrame, at gc/Verifier.cpp        ",Gary Kwong,  gkw,RESOLVED FIXED,Moderate,JavaScript: GC,,0,Stable,"['C++', 'JS']",0,1419895811,1420504057,7,0,0
1287912,1287912,1287912,1468959524,1481212417,2016,            Crash trying to get a nonexistent property off Xray for Image.        ,Boris Zbarsky,  bzbarsky,RESOLVED FIXED,High,DOM: Core & HTML,,0,Stable,['HTML'],0,1468959524,1481212417,141,0,0
